1, 337
2, 609
3, 367
4, 508
5, 513
6, 650
7, 513
8, 290
9, 430
10, 597
11, 324
12, 300
13, 645
14, 649
15, 634
16, 627
17, 218
18, 823
19, 331
20, 631
21, 1277
22, 653
23, 892
24, 1577
25, 466
26, 892
27, 358
28, 2203
29, 534
30, 461
31, 361
32, 542
33, 625
34, 390
35, 404
36, 1173
37, 366
38, 745
39, 750
40, 467
41, 352
42, 437
43, 580
44, 725
45, 593
46, 604
47, 637
48, 760
49, 457
50, 340
51, 272
52, 260
53, 635
54, 432
55, 810
56, 464
57, 722
58, 743
59, 483
60, 730
61, 386
62, 583
63, 2059
64, 668
65, 440
66, 737
67, 851
68, 1308
69, 605
70, 292
71, 1105
72, 446
73, 652
74, 2827
75, 570
76, 803
77, 473
78, 409
79, 451
80, 493
81, 331
82, 361
83, 1234
84, 420
85, 951
86, 3645
87, 910
88, 405
89, 423
90, 829
91, 909
92, 254
93, 293
94, 849
95, 803
96, 408
97, 437
98, 775
99, 497
100, 525
