1, 100
2, 108
3, 92
4, 47
5, 51
6, 72
7, 47
8, 47
9, 51
10, 48
11, 145
12, 56
13, 89
14, 47
15, 75
16, 136
17, 379
18, 63
19, 58
20, 47
21, 121
22, 55
23, 49
24, 269
25, 185
26, 69
27, 47
28, 63
29, 122
30, 46
31, 64
32, 61
33, 82
34, 48
35, 47
36, 194
37, 53
38, 94
39, 69
40, 48
41, 62
42, 63
43, 71
44, 52
45, 49
46, 54
47, 46
48, 56
49, 114
50, 104
51, 59
52, 154
53, 88
54, 162
55, 48
56, 74
57, 73
58, 194
59, 53
60, 51
61, 59
62, 79
63, 52
64, 82
65, 57
66, 56
67, 50
68, 50
69, 49
70, 55
71, 74
72, 224
73, 49
74, 76
75, 86
76, 77
77, 72
78, 72
79, 63
80, 58
81, 310
82, 50
83, 131
84, 48
85, 48
86, 109
87, 59
88, 129
89, 59
90, 145
91, 88
92, 289
93, 118
94, 47
95, 53
96, 164
97, 46
98, 98
99, 63
100, 92
101, 49
102, 54
103, 48
104, 57
105, 50
106, 48
107, 62
108, 49
109, 50
110, 61
111, 56
112, 75
113, 50
114, 80
115, 70
116, 48
117, 68
118, 47
119, 47
120, 53
121, 47
122, 82
123, 49
124, 66
125, 51
126, 51
127, 65
128, 47
129, 59
130, 65
131, 75
132, 53
133, 49
134, 48
135, 144
136, 94
137, 84
138, 131
139, 89
140, 62
141, 51
142, 87
143, 54
144, 48
145, 55
146, 58
147, 52
148, 68
149, 64
150, 67
151, 72
152, 50
153, 58
154, 74
155, 68
156, 54
157, 55
158, 114
159, 197
160, 90
161, 90
162, 47
163, 108
164, 127
165, 203
166, 97
167, 48
168, 48
169, 87
170, 53
171, 70
172, 60
173, 62
174, 47
175, 56
176, 58
177, 122
178, 70
179, 65
180, 99
181, 83
182, 72
183, 59
184, 78
185, 141
186, 99
187, 86
188, 108
189, 122
190, 214
191, 116
192, 77
193, 55
194, 75
195, 52
196, 65
197, 49
198, 48
199, 83
200, 79
201, 57
202, 53
203, 79
204, 60
205, 60
206, 47
207, 48
208, 62
209, 48
210, 71
211, 98
212, 58
213, 62
214, 47
215, 72
216, 69
217, 56
218, 160
219, 80
220, 73
221, 49
222, 54
223, 78
224, 110
225, 59
226, 49
227, 64
228, 126
229, 107
230, 133
231, 54
232, 61
233, 63
234, 68
235, 70
236, 111
237, 66
238, 72
239, 60
240, 86
241, 60
242, 47
243, 54
244, 50
245, 53
246, 83
247, 64
248, 80
249, 55
250, 82
251, 73
252, 103
253, 193
254, 58
255, 136
256, 127
257, 57
258, 61
259, 58
260, 127
261, 76
262, 75
263, 74
264, 66
265, 133
266, 73
267, 60
268, 126
269, 47
270, 61
271, 50
272, 53
273, 47
274, 68
275, 64
276, 304
277, 54
278, 86
279, 73
280, 106
281, 108
282, 70
283, 48
284, 107
285, 106
286, 58
287, 73
288, 56
289, 62
290, 70
291, 63
292, 92
293, 91
294, 50
295, 86
296, 134
297, 48
298, 104
299, 74
300, 47
301, 62
302, 150
303, 83
304, 49
305, 117
306, 46
307, 53
308, 48
309, 93
310, 56
311, 86
312, 205
313, 74
314, 60
315, 104
316, 66
317, 47
318, 178
319, 156
320, 94
321, 106
322, 47
323, 51
324, 63
325, 57
326, 69
327, 56
328, 49
329, 53
330, 55
331, 47
332, 157
333, 57
334, 63
335, 48
336, 98
337, 51
338, 95
339, 50
340, 51
341, 72
342, 81
343, 47
344, 134
345, 86
346, 128
347, 68
348, 72
349, 64
350, 47
351, 48
352, 50
353, 48
354, 53
355, 67
356, 55
357, 88
358, 59
359, 95
360, 58
361, 47
362, 46
363, 58
364, 80
365, 74
366, 287
367, 65
368, 51
369, 106
370, 53
371, 50
372, 80
373, 509
374, 78
375, 46
376, 63
377, 59
378, 62
379, 59
380, 94
381, 79
382, 63
383, 65
384, 58
385, 94
386, 104
387, 47
388, 63
389, 258
390, 74
391, 457
392, 53
393, 83
394, 193
395, 47
396, 49
397, 67
398, 86
399, 73
400, 61
