001, 0.288384, 0.0048064, 8.01066666667e-05
002, 0.386494, 0.00644156666667, 0.000107359444444
003, 0.421739, 0.00702898333333, 0.000117149722222
004, 0.263268, 0.0043878, 7.313e-05
005, 0.303953, 0.00506588333333, 8.44313888889e-05
006, 0.464825, 0.00774708333333, 0.000129118055556
007, 0.26424, 0.004404, 7.34e-05
008, 0.263677, 0.00439461666667, 7.32436111111e-05
009, 0.261815, 0.00436358333333, 7.27263888889e-05
010, 0.260361, 0.00433935, 7.23225e-05
011, 0.367726, 0.00612876666667, 0.000102146111111
012, 0.293243, 0.00488738333333, 8.14563888889e-05
013, 0.344207, 0.00573678333333, 9.56130555556e-05
014, 0.282491, 0.00470818333333, 7.84697222222e-05
015, 0.351051, 0.00585085, 9.75141666667e-05
016, 0.446229, 0.00743715, 0.0001239525
017, 0.86288, 0.0143813333333, 0.000239688888889
018, 0.283609, 0.00472681666667, 7.87802777778e-05
019, 0.306573, 0.00510955, 8.51591666667e-05
020, 0.347879, 0.00579798333333, 9.66330555556e-05
021, 0.436187, 0.00726978333333, 0.000121163055556
022, 0.294554, 0.00490923333333, 8.18205555556e-05
023, 0.265741, 0.00442901666667, 7.38169444444e-05
024, 0.431851, 0.00719751666667, 0.000119958611111
025, 0.761412, 0.0126902, 0.000211503333333
026, 0.301374, 0.0050229, 8.3715e-05
027, 0.265841, 0.00443068333333, 7.38447222222e-05
028, 0.340835, 0.00568058333333, 9.46763888889e-05
029, 0.431743, 0.00719571666667, 0.000119928611111
030, 0.26226, 0.004371, 7.285e-05
031, 0.298513, 0.00497521666667, 8.29202777778e-05
032, 0.312253, 0.00520421666667, 8.67369444444e-05
033, 0.379015, 0.00631691666667, 0.000105281944444
034, 0.267337, 0.00445561666667, 7.42602777778e-05
035, 0.265419, 0.00442365, 7.37275e-05
036, 0.471641, 0.00786068333333, 0.000131011388889
037, 0.265285, 0.00442141666667, 7.36902777778e-05
038, 0.407068, 0.00678446666667, 0.000113074444444
039, 0.29429, 0.00490483333333, 8.17472222222e-05
040, 0.266807, 0.00444678333333, 7.41130555556e-05
041, 0.290774, 0.00484623333333, 8.07705555556e-05
042, 0.297631, 0.00496051666667, 8.26752777778e-05
043, 0.368558, 0.00614263333333, 0.000102377222222
044, 0.26413, 0.00440216666667, 7.33694444444e-05
045, 0.272785, 0.00454641666667, 7.57736111111e-05
046, 0.261526, 0.00435876666667, 7.26461111111e-05
047, 0.262801, 0.00438001666667, 7.30002777778e-05
048, 0.294596, 0.00490993333333, 8.18322222222e-05
049, 0.394961, 0.00658268333333, 0.000109711388889
050, 0.466528, 0.00777546666667, 0.000129591111111
051, 0.303809, 0.00506348333333, 8.43913888889e-05
052, 0.565059, 0.00941765, 0.000156960833333
053, 0.426256, 0.00710426666667, 0.000118404444444
054, 0.267517, 0.00445861666667, 7.43102777778e-05
055, 0.267403, 0.00445671666667, 7.42786111111e-05
056, 0.342547, 0.00570911666667, 9.51519444444e-05
057, 0.324708, 0.0054118, 9.01966666667e-05
058, 0.400659, 0.00667765, 0.000111294166667
059, 0.294402, 0.0049067, 8.17783333333e-05
060, 0.27928, 0.00465466666667, 7.75777777778e-05
061, 0.2926, 0.00487666666667, 8.12777777778e-05
062, 0.307043, 0.00511738333333, 8.52897222222e-05
063, 0.336217, 0.00560361666667, 9.33936111111e-05
064, 0.365938, 0.00609896666667, 0.000101649444444
065, 0.316545, 0.00527575, 8.79291666667e-05
066, 0.306036, 0.0051006, 8.501e-05
067, 0.263985, 0.00439975, 7.33291666667e-05
068, 0.275126, 0.00458543333333, 7.64238888889e-05
069, 0.277471, 0.00462451666667, 7.70752777778e-05
070, 0.288307, 0.00480511666667, 8.00852777778e-05
071, 0.266747, 0.00444578333333, 7.40963888889e-05
072, 0.412898, 0.00688163333333, 0.000114693888889
073, 0.270824, 0.00451373333333, 7.52288888889e-05
074, 0.28509, 0.0047515, 7.91916666667e-05
075, 0.356182, 0.00593636666667, 9.89394444444e-05
076, 0.369233, 0.00615388333333, 0.000102564722222
077, 0.29331, 0.0048885, 8.1475e-05
078, 0.284763, 0.00474605, 7.91008333333e-05
079, 0.304852, 0.00508086666667, 8.46811111111e-05
080, 0.291562, 0.00485936666667, 8.09894444444e-05
081, 0.70535, 0.0117558333333, 0.000195930555556
082, 0.262723, 0.00437871666667, 7.29786111111e-05
083, 0.581232, 0.0096872, 0.000161453333333
084, 0.266591, 0.00444318333333, 7.40530555556e-05
085, 0.265078, 0.00441796666667, 7.36327777778e-05
086, 0.449424, 0.0074904, 0.00012484
087, 0.292244, 0.00487073333333, 8.11788888889e-05
088, 0.336696, 0.0056116, 9.35266666667e-05
089, 0.308817, 0.00514695, 8.57825e-05
090, 0.309048, 0.0051508, 8.58466666667e-05
091, 0.319829, 0.00533048333333, 8.88413888889e-05
092, 0.783231, 0.01305385, 0.000217564166667
093, 0.517662, 0.0086277, 0.000143795
094, 0.261152, 0.00435253333333, 7.25422222222e-05
095, 0.273563, 0.00455938333333, 7.59897222222e-05
096, 0.474123, 0.00790205, 0.000131700833333
097, 0.261885, 0.00436475, 7.27458333333e-05
098, 0.423959, 0.00706598333333, 0.000117766388889
099, 0.287439, 0.00479065, 7.98441666667e-05
100, 0.268071, 0.00446785, 7.44641666667e-05
101, 0.269108, 0.00448513333333, 7.47522222222e-05
102, 0.289429, 0.00482381666667, 8.03969444444e-05
