3, 213
4, 355
5, 244
6, 223
7, 197
8, 275
9, 219
10, 199
11, 241
12, 254
13, 649
14, 292
15, 239
16, 391
17, 221
18, 290
19, 209
20, 279
21, 248
22, 315
23, 251
24, 596
25, 226
26, 217
27, 212
28, 214
29, 259
30, 247
31, 403
32, 263
33, 248
34, 305
35, 252
36, 231
37, 213
38, 391
39, 260
40, 220
41, 206
42, 355
43, 259
44, 234
45, 223
46, 211
47, 321
48, 210
49, 300
50, 193
51, 250
52, 305
53, 208
54, 212
55, 205
56, 238
57, 357
58, 234
59, 198
60, 289
61, 244
62, 469
63, 386
64, 326
65, 258
66, 199
67, 324
68, 481
69, 274
70, 220
71, 347
72, 208
73, 210
74, 302
75, 264
76, 372
77, 277
78, 213
79, 298
80, 2450
81, 292
82, 224
83, 226
84, 249
85, 229
86, 350
87, 754
88, 227
89, 248
90, 228
91, 351
92, 225
93, 216
94, 279
95, 253
96, 224
97, 197
98, 210
99, 415
100, 375
