4, 191
5, 218
6, 213
7, 233
8, 178
9, 264
10, 177
11, 182
12, 196
13, 203
14, 450
15, 249
16, 183
17, 280
18, 207
19, 320
20, 185
21, 208
22, 269
23, 256
24, 218
25, 450
26, 206
27, 193
28, 181
29, 195
30, 236
31, 204
32, 297
33, 204
34, 327
35, 262
36, 193
37, 193
38, 186
39, 304
40, 225
41, 184
42, 183
43, 181
44, 586
45, 184
46, 194
47, 189
48, 212
49, 189
50, 238
51, 178
52, 210
53, 191
54, 180
55, 183
56, 185
57, 184
58, 287
59, 211
60, 180
61, 226
62, 189
63, 227
64, 298
65, 223
66, 194
67, 186
68, 210
69, 428
70, 249
71, 204
72, 267
73, 198
74, 178
75, 211
76, 199
77, 278
78, 237
79, 185
80, 264
81, 2001
82, 255
83, 183
84, 181
85, 252
86, 242
87, 184
88, 524
89, 180
90, 197
91, 181
92, 206
93, 187
94, 179
95, 234
96, 211
97, 206
98, 178
99, 190
100, 196
101, 329
102, 181
103, 612
104, 182
105, 181
106, 216
107, 181
108, 332
109, 225
110, 235
111, 249
112, 336
113, 191
114, 184
115, 181
116, 182
117, 188
118, 222
119, 183
120, 196
121, 458
122, 210
123, 182
124, 217
125, 248
126, 184
127, 207
128, 184
129, 404
130, 353
131, 205
132, 189
133, 194
134, 192
135, 187
136, 265
137, 194
138, 300
139, 218
140, 189
141, 229
142, 213
143, 177
144, 180
145, 185
146, 192
147, 198
148, 231
149, 179
150, 208
151, 247
152, 187
153, 185
154, 295
155, 206
156, 191
157, 222
158, 209
159, 186
160, 191
161, 221
162, 196
163, 176
164, 243
165, 210
166, 199
167, 197
168, 179
169, 336
170, 178
171, 206
172, 181
173, 311
174, 181
175, 182
176, 180
177, 186
178, 234
179, 205
180, 188
181, 214
182, 310
183, 191
184, 210
185, 198
186, 248
187, 184
188, 180
189, 183
190, 179
191, 363
192, 193
193, 193
194, 233
195, 182
196, 180
197, 214
198, 188
199, 190
200, 204
