0, 188
2, 257
2, 184
3, 244
4, 418
6, 136
7, 141
7, 319
9, 128
9, 197
11, 146
12, 146
12, 163
14, 134
14, 164
15, 222
17, 152
18, 134
19, 127
20, 159
20, 501
22, 126
22, 225
23, 237
25, 138
26, 154
26, 465
28, 141
28, 159
29, 215
31, 136
32, 135
32, 151
33, 149
35, 129
36, 153
36, 253
37, 332
38, 194
39, 197
41, 208
42, 137
43, 131
43, 295
44, 173
46, 310
46, 141
48, 140
48, 177
49, 139
50, 139
52, 132
53, 132
53, 173
54, 142
56, 192
56, 151
58, 137
59, 135
60, 136
60, 473
62, 139
63, 135
63, 141
65, 134
65, 184
67, 138
68, 137
68, 288
69, 216
70, 210
72, 128
72, 153
73, 156
74, 260
75, 210
76, 393
77, 151
78, 163
79, 398
81, 147
82, 172
82, 238
83, 138
84, 142
85, 138
87, 153
87, 159
89, 137
89, 282
91, 130
91, 479
92, 295
94, 132
94, 739
96, 242
96, 337
97, 548
98, 377
100, 155
100, 238
102, 162
103, 134
103, 153
104, 234
105, 142
106, 144
107, 166
108, 149
109, 415
111, 131
111, 148
112, 171
113, 307
114, 547
115, 227
116, 149
117, 202
119, 128
119, 139
120, 162
121, 145
123, 130
123, 149
125, 258
126, 274
126, 141
127, 243
128, 282
130, 136
131, 161
131, 171
133, 144
133, 146
134, 150
135, 161
136, 252
138, 329
138, 307
140, 137
140, 143
142, 127
142, 340
143, 187
144, 210
145, 250
146, 168
147, 160
149, 132
150, 148
150, 248
151, 185
152, 583
153, 145
154, 167
155, 202
156, 240
157, 143
159, 157
159, 275
160, 141
161, 196
162, 157
164, 136
164, 154
166, 188
166, 220
167, 216
168, 253
170, 125
170, 161
171, 156
172, 189
173, 189
174, 205
176, 156
176, 165
178, 131
178, 223
180, 218
181, 131
182, 130
183, 133
183, 197
185, 128
186, 134
187, 152
188, 125
188, 327
189, 161
190, 165
192, 135
192, 559
193, 312
194, 463
196, 274
196, 416
197, 217
199, 269
200, 132
