1, 165
2, 330
3, 154
4, 352
5, 347
6, 146
7, 133
8, 239
9, 139
10, 150
11, 200
12, 133
13, 166
14, 153
15, 590
16, 204
17, 178
18, 128
19, 135
20, 180
21, 430
22, 136
23, 210
24, 287
25, 161
26, 150
27, 556
28, 159
29, 188
30, 214
31, 135
32, 132
33, 136
34, 162
35, 162
36, 159
37, 264
38, 352
39, 188
40, 153
41, 226
42, 171
43, 141
44, 324
45, 190
46, 214
47, 131
48, 136
49, 152
50, 131
51, 154
52, 134
53, 142
54, 201
55, 149
56, 213
57, 152
58, 137
59, 126
60, 129
61, 516
62, 154
63, 136
64, 132
65, 128
66, 183
67, 141
68, 135
69, 617
70, 612
71, 223
72, 140
73, 166
74, 166
75, 135
76, 204
77, 188
78, 143
79, 387
80, 153
81, 147
82, 225
83, 208
84, 130
85, 127
86, 150
87, 144
88, 141
89, 159
90, 274
91, 146
92, 421
93, 166
94, 135
95, 623
96, 214
97, 313
98, 486
99, 225
100, 202
101, 234
102, 160
103, 127
104, 139
105, 226
106, 156
107, 158
108, 141
109, 150
110, 304
111, 142
112, 128
113, 172
114, 171
115, 518
116, 221
117, 138
118, 184
119, 148
120, 137
121, 218
122, 131
123, 131
124, 141
125, 146
126, 276
127, 150
128, 733
129, 198
130, 133
131, 165
132, 243
133, 335
134, 160
135, 155
136, 149
137, 258
138, 233
139, 378
140, 154
141, 143
142, 130
143, 268
144, 174
145, 179
146, 214
147, 215
148, 153
149, 135
150, 148
151, 288
152, 250
153, 638
154, 131
155, 173
156, 228
157, 223
158, 130
159, 222
160, 232
161, 160
162, 167
163, 135
164, 160
165, 203
166, 178
167, 260
168, 238
169, 276
170, 130
171, 226
172, 158
173, 214
174, 147
175, 221
176, 159
177, 143
178, 133
179, 183
180, 217
181, 160
182, 144
183, 132
184, 207
185, 139
186, 138
187, 128
188, 126
189, 264
190, 146
191, 140
192, 141
193, 550
194, 363
195, 163
196, 348
197, 333
198, 191
199, 152
200, 150
