1, 208
2, 282
3, 348
4, 597
5, 261
6, 297
7, 195
8, 227
9, 389
10, 233
11, 204
12, 354
13, 468
14, 286
15, 295
16, 239
17, 294
18, 325
19, 466
20, 647
21, 1089
22, 552
23, 201
24, 281
25, 479
26, 221
27, 422
28, 297
29, 242
30, 251
31, 233
32, 285
33, 274
34, 1130
35, 601
36, 662
37, 252
38, 282
39, 250
40, 498
41, 235
42, 417
43, 211
44, 305
45, 368
46, 227
47, 206
48, 240
49, 217
50, 455
51, 312
52, 215
53, 239
54, 208
55, 210
56, 198
57, 232
58, 478
59, 201
60, 1166
61, 309
62, 303
63, 243
64, 248
65, 200
66, 234
67, 214
68, 249
69, 672
70, 235
71, 417
72, 207
73, 233
74, 215
75, 311
76, 275
77, 556
78, 219
79, 381
80, 208
81, 240
82, 277
83, 229
84, 194
85, 324
86, 288
87, 238
88, 212
89, 286
90, 305
91, 296
92, 234
93, 246
94, 488
95, 214
96, 264
97, 454
98, 201
99, 203
100, 470
101, 815
102, 617
103, 305
104, 274
105, 320
106, 270
107, 361
108, 373
109, 269
110, 882
111, 647
112, 342
113, 296
114, 219
115, 202
116, 199
117, 190
118, 300
119, 347
120, 228
121, 532
122, 204
123, 217
124, 208
125, 292
126, 219
127, 495
128, 349
129, 781
130, 450
131, 240
132, 210
133, 408
134, 294
135, 371
136, 242
137, 532
138, 237
139, 692
140, 338
141, 397
142, 224
143, 211
144, 206
145, 424
146, 365
147, 204
148, 242
149, 300
150, 267
151, 699
152, 352
153, 409
154, 198
155, 870
156, 213
157, 275
158, 210
159, 512
160, 324
161, 385
162, 313
163, 293
164, 278
165, 323
166, 356
167, 457
168, 220
169, 946
170, 375
171, 339
172, 215
173, 254
174, 257
175, 351
176, 265
177, 244
178, 380
179, 229
180, 236
181, 345
182, 210
183, 330
184, 268
185, 212
186, 487
187, 734
188, 244
189, 258
190, 197
191, 385
192, 205
193, 230
194, 209
195, 258
196, 245
197, 604
198, 218
199, 276
200, 195
