1, 165
2, 222
3, 297
4, 513
5, 220
6, 249
7, 160
8, 181
9, 325
10, 171
11, 165
12, 692
13, 384
14, 175
15, 259
16, 192
17, 258
18, 279
19, 412
20, 557
21, 979
22, 478
23, 168
24, 229
25, 486
26, 180
27, 335
28, 256
29, 188
30, 168
31, 165
32, 221
33, 247
34, 796
35, 557
36, 659
37, 198
38, 197
39, 189
40, 476
41, 220
42, 403
43, 184
44, 237
45, 299
46, 171
47, 169
48, 184
49, 174
50, 380
51, 272
52, 165
53, 171
54, 165
55, 164
56, 161
57, 167
58, 494
59, 164
60, 1190
61, 208
62, 259
63, 189
64, 187
65, 159
66, 166
67, 166
68, 208
69, 580
70, 221
71, 399
72, 179
73, 165
74, 172
75, 247
76, 205
77, 530
78, 189
79, 316
80, 166
81, 191
82, 195
83, 184
84, 158
85, 237
86, 221
87, 188
88, 169
89, 200
90, 246
91, 249
92, 190
93, 214
94, 317
95, 166
96, 218
97, 420
98, 195
99, 172
100, 394
101, 842
102, 534
103, 250
104, 182
105, 275
106, 200
107, 332
108, 324
109, 230
110, 632
111, 557
112, 302
113, 215
114, 171
115, 164
116, 167
117, 160
118, 272
119, 310
120, 186
121, 491
122, 161
123, 174
124, 161
125, 172
126, 180
127, 459
128, 266
129, 686
130, 430
131, 166
132, 168
133, 343
134, 239
135, 260
136, 190
137, 491
138, 237
139, 659
140, 257
141, 376
142, 178
143, 171
144, 162
145, 377
146, 299
147, 169
148, 186
149, 245
150, 290
151, 623
152, 300
153, 383
154, 165
155, 747
156, 187
157, 217
158, 172
159, 471
160, 288
161, 369
162, 283
163, 227
164, 256
165, 242
166, 251
167, 375
168, 162
169, 832
170, 314
171, 297
172, 164
173, 248
174, 219
175, 311
176, 228
177, 193
178, 325
179, 167
180, 166
181, 255
182, 171
183, 246
184, 216
185, 170
186, 394
187, 741
188, 171
189, 170
190, 154
191, 267
192, 158
193, 167
194, 164
195, 180
196, 180
197, 566
198, 166
199, 223
200, 160
