1, 162
2, 95
3, 126
4, 106
5, 127
6, 94
7, 181
8, 82
9, 173
10, 132
11, 90
12, 113
13, 89
14, 266
15, 89
16, 406
17, 167
18, 85
19, 76
20, 896
21, 108
22, 181
23, 109
24, 259
25, 312
26, 531
27, 113
28, 126
29, 91
30, 131
31, 98
32, 93
33, 86
34, 96
35, 83
36, 132
37, 151
38, 76
39, 87
40, 119
41, 125
42, 106
43, 143
44, 108
45, 170
46, 91
47, 108
48, 96
49, 236
50, 84
51, 91
52, 199
53, 344
54, 96
55, 123
56, 111
57, 131
58, 294
59, 118
60, 87
61, 108
62, 131
63, 133
64, 487
65, 99
66, 106
67, 99
68, 131
69, 169
70, 80
71, 109
72, 99
73, 96
74, 152
75, 151
76, 89
77, 238
78, 96
79, 85
80, 79
81, 98
82, 102
83, 105
84, 100
85, 103
86, 82
87, 96
88, 81
89, 103
90, 93
91, 94
92, 95
93, 205
94, 117
95, 79
96, 112
97, 76
98, 96
99, 80
100, 123
101, 170
102, 98
103, 143
104, 148
105, 133
106, 126
107, 110
108, 332
109, 116
110, 138
111, 84
112, 219
113, 116
114, 89
115, 201
116, 195
117, 293
118, 125
119, 77
120, 79
121, 334
122, 114
123, 157
124, 85
125, 80
126, 86
127, 106
128, 87
129, 87
130, 132
131, 146
132, 142
133, 86
134, 144
135, 108
136, 86
137, 136
138, 157
139, 78
140, 89
141, 167
142, 88
143, 112
144, 198
145, 101
146, 86
147, 136
148, 137
149, 98
150, 84
151, 118
152, 104
153, 87
154, 87
155, 178
156, 104
157, 184
158, 98
159, 114
160, 98
161, 117
162, 96
163, 116
164, 165
165, 91
166, 779
167, 100
168, 84
169, 142
170, 115
171, 105
172, 169
173, 158
174, 82
175, 121
176, 125
177, 148
178, 89
179, 104
180, 101
181, 97
182, 135
183, 99
184, 112
185, 128
186, 116
187, 151
188, 127
189, 213
190, 87
191, 168
192, 98
193, 108
194, 92
195, 95
196, 125
197, 165
198, 108
199, 106
200, 100
