1, 128
2, 95
3, 352
4, 86
5, 112
6, 104
7, 217
8, 161
9, 110
10, 108
11, 89
12, 160
13, 106
14, 305
15, 88
16, 163
17, 261
18, 84
19, 101
20, 258
21, 131
22, 142
23, 88
24, 177
25, 367
26, 98
27, 131
28, 126
29, 194
30, 110
31, 89
32, 96
33, 101
34, 99
35, 86
36, 146
37, 203
38, 96
39, 93
40, 158
41, 193
42, 237
43, 139
44, 160
45, 119
46, 88
47, 91
48, 120
49, 248
50, 94
51, 85
52, 156
53, 150
54, 83
55, 101
56, 83
57, 112
58, 299
59, 99
60, 103
61, 107
62, 109
63, 225
64, 453
65, 91
66, 120
67, 85
68, 204
69, 184
70, 99
71, 89
72, 112
73, 89
74, 105
75, 159
76, 91
77, 165
78, 92
79, 96
80, 93
81, 91
82, 189
83, 98
84, 101
85, 97
86, 96
87, 95
88, 109
89, 98
90, 95
91, 171
92, 101
93, 207
94, 350
95, 98
96, 106
97, 91
98, 102
99, 104
100, 102
101, 148
102, 266
103, 162
104, 128
105, 125
106, 109
107, 90
108, 187
109, 97
110, 127
111, 250
112, 160
113, 85
114, 85
115, 296
116, 150
117, 294
118, 97
119, 93
120, 91
121, 305
122, 137
123, 177
124, 92
125, 100
126, 85
127, 136
128, 87
129, 86
130, 132
131, 561
132, 122
133, 95
134, 259
135, 102
136, 84
137, 109
138, 204
139, 97
140, 95
141, 156
142, 99
143, 107
144, 312
145, 90
146, 89
147, 99
148, 112
149, 93
150, 99
151, 96
152, 90
153, 85
154, 93
155, 130
156, 130
157, 144
158, 106
159, 99
160, 102
161, 111
162, 102
163, 93
164, 167
165, 96
166, 155
167, 551
168, 112
169, 138
170, 91
171, 89
172, 109
173, 140
174, 116
175, 157
176, 100
177, 104
178, 97
179, 91
180, 92
181, 89
182, 181
183, 90
184, 142
185, 101
186, 112
187, 193
188, 137
189, 201
190, 79
191, 135
192, 298
193, 95
194, 90
195, 97
196, 110
197, 134
198, 90
199, 223
200, 104
